the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E6100000F31DFCC4C1CE52C0DF68092A91FB4340,0101000020110F000063BBBC5F59F25FC1BA5E3FB7FB8A5241,380746,2020,202019044863.0,411,2020-07-11,00:30:00,B,M,20,Leg,N,N,N,5500 BLOCK VINE ST,0,2674606.45024598,240314.40643422,19,0,1,0,39.96536756,-75.23057675
0101000020E610000045BDE0D39CCE52C0BDA7F612F8FB4340,0101000020110F000002B2E39F1AF25FC14AD148C16D8B5241,380747,2020,202019044898.0,411,2020-07-11,11:36:00,B,M,34,Multiple,N,N,N,500 BLOCK N 54TH ST,0,2675205.54189555,241476.02845481,19,0,1,0,39.96850812,-75.228322
0101000020E6100000ABA45F6C6BCF52C08D45D3D949FD4340,0101000020110F0000324E528C79F35FC1DAF91619E48C5241,380748,2020,202019045355.0,411,2020-07-13,23:49:00,B,M,20,Hip,N,N,N,6000 BLOCK JEFFERSON ST,0,2671565.95403039,245128.92666081,19,0,1,0,39.97881625,-75.2409316
0101000020E61000000EB024B399CF52C0454A715DCAFB4340,0101000020110F00004D814027C8F35FC1F9BA1E1A3B8B5241,380749,2020,202019046202.0,411,2020-07-18,15:40:00,B,M,16,Buttocks,N,N,N,300 BLOCK N 62ND ST,0,2670895.68896672,240844.9532734,19,0,1,0,39.96711319,-75.24375609
0101000020E6100000D8646C6C1FCF52C0B5B99CD864FC4340,0101000020110F0000DAA96E74F8F25FC18293CC4BE68B5241,380750,2020,202019051961.0,0411,2020-08-17,22:04:00,B,M,24,Hand,N,N,N,5800 BLOCK W THOMPSON ST,0,2672937.85909498,242621.07209648,19,0,1,0,39.97182758,-75.23629294
0101000020E6100000D8646C6C1FCF52C0B5B99CD864FC4340,0101000020110F0000DAA96E74F8F25FC18293CC4BE68B5241,380751,2020,202019051975.0,0411,2020-08-17,20:04:00,B,F,19,Leg,N,N,N,5800 BLOCK W THOMPSON ST,0,2672937.85909498,242621.07209648,19,0,1,0,39.97182758,-75.23629294
0101000020E6100000D424FC7B3ECF52C02CE4DFA187FC4340,0101000020110F0000A1ADF5362DF35FC1C3A1EAD80C8C5241,380752,2020,202019051348.0,0411,2020-08-14,21:26:00,B,M,28,Abdomen,N,N,N,5900 BLOCK MASTER ST,0,2672395.72796139,242992.51754782,19,0,1,0,39.97288917,-75.23818874
0101000020E61000008BAD3D3F8ECD52C0E1B700B802014440,0101000020110F0000D29F23044FF05FC14FF76A6C04915241,380753,2020,202019052188.0,0300,2020-08-18,21:20:00,B,M,48,Hand,N,N,N,4000 BLOCK CITY AVE,0,2679420.28740305,255950.8124973,19,0,1,0,40.00789547,-75.21180707
0101000020E61000005545E1481ACF52C0CCEAE3C2FDFB4340,0101000020110F0000EE6ED9B9EFF25FC15323B40E748B5241,380754,2020,202019048596.0,0411,2020-08-01,19:45:00,B,M,34,Chest,N,N,N,5800 BLOCK HAVERFORD AVE,0,2673058.35032381,241478.04321456,19,0,1,0,39.96868168,-75.23597929
0101000020E6100000EE1CF3CF86CE52C09042C4937EFD4340,0101000020110F000089BDB23AF5F15FC1CEB68F891E8D5241,380755,2020,202019049507.0,411,2020-08-05,23:06:00,B,M,32,Multiple,N,N,N,1700 BLOCK N LINDENWOOD ST,0,2675458.00694181,245826.23989873,19,0,1,0,39.98042533,-75.22697829
0101000020E61000005BF7A82289C752C0BEF79A926AFF4340,0101000020110F00000C24704815E65FC1A43A6CE83F8F5241,381132,2020,202024038106.0,0411,2020-05-24,15:00:00,B,M,29,Shoulder,N,N,N,3100 BLOCK F ST,0,2705893.58911514,252186.70093106,24,0,1,0,39.99543984,-75.11774508
0101000020E6100000457A592C28C752C00F49673F56FD4340,0101000020110F00009BEE3E9570E55FC1040780D6F18C5241,381133,2020,202024038902.0,111,2020-05-27,03:54:00,W,M,39,Multiple,N,N,N,2700 BLOCK E SOMERSET ST,0,2707727.73931822,246320.94560222,24,0,1,1,39.97919457,-75.11182698
0101000020E6100000F34DE4931FC852C02A3607842DFF4340,0101000020110F0000B8AB09D314E75FC11AC57638FC8E5241,381134,2020,202024032705.0,411,2020-05-06,21:57:00,W,M,55,Head,N,N,N,200 BLOCK E CAMBRIA ST,1,2703342.2051103,251431.69227047,24,0,1,0,39.99357653,-75.12692735
0101000020E6100000E2EC941687C752C0FA3A573168FF4340,0101000020110F00003F043DCE11E65FC1B0AEFC443D8F5241,381135,2020,202024040311.0,411,2020-05-31,17:07:00,B,M,52,Unknown,N,N,N,700 BLOCK E CLEARFIELD ST,0,2705929.37152389,252161.29940707,24,0,1,0,39.99536721,-75.11762013
0101000020E6100000E223FF1FA9C752C07D0D3D3975FF4340,0101000020110F00002DB2D99E4BE65FC1AB0D33B74B8F5241,381136,2020,202024035528.0,411,2020-05-15,23:15:00,B,M,40,Buttocks,N,N,N,3100 BLOCK E STREET,0,2705343.25852288,252288.7571574,24,0,1,0,39.99576488,-75.11969757
0101000020E6100000A63A0DE669C752C064BA083A77FF4340,0101000020110F0000A7E26439E0E55FC1B62DB1EF4D8F5241,381137,2020,202024035580.0,411,2020-05-16,04:27:00,W,F,30,Arm,N,N,N,3100 BLOCK G STREET,0,2706423.32919739,252343.23670723,24,0,1,0,39.99582601,-75.11583854
0101000020E6100000A63A0DE669C752C064BA083A77FF4340,0101000020110F0000A7E26439E0E55FC1B62DB1EF4D8F5241,381138,2020,202024035581.0,411,2020-05-16,04:27:00,B,M,41,Head,N,N,N,3100 BLOCK G STREET,0,2706423.32919739,252343.23670723,24,0,1,0,39.99582601,-75.11583854
0101000020E61000003625B440D6C652C0D69D59D874014440,0101000020110F0000CF87CB6EE5E45FC1B61CA7F882915241,381139,2020,202024035901.0,411,2020-05-16,23:14:00,W,M,29,Unknown,N,N,N,1000 BLOCK E HUNTING PARK AVE,1,2708777.50591947,258081.57004681,24,0,1,0,40.01137833,-75.10682695
0101000020E6100000E223FF1FA9C752C07D0D3D3975FF4340,0101000020110F00002DB2D99E4BE65FC1AB0D33B74B8F5241,381140,2020,202024036370.0,0300,2020-05-18,12:30:00,W,M,36,Arm,N,N,N,3100 BLOCK E STREET,0,2705343.25852288,252288.7571574,24,0,1,0,39.99576488,-75.11969757
0101000020E61000008D821A9DF7C752C0A893E83C15FF4340,0101000020110F000038B003F1D0E65FC195928D4EE18E5241,381141,2020,202024036752.0,111,2020-05-19,14:43:00,W,M,20,Multiple,N,N,N,2800 BLOCK C STREET,1,2704033.3612083,251182.22098464,24,0,1,1,39.99283563,-75.12448814
0101000020E6100000A630080F87C652C007A770CA7D004440,0101000020110F00009B6DECE95EE45FC16B162F0971905241,381142,2020,202024038237.0,0411,2020-05-24,21:28:00,W,M,37,Leg,N,N,N,1300 BLOCK STEINBER ST,0,2710213.19989847,255376.84907831,24,0,1,0,40.00383883,-75.10199333
0101000020E61000009758B66241C852C005E784B7A4FF4340,0101000020110F0000E30B1F404EE75FC131F32E5E808F5241,381143,2020,202024046295.0,0111,2020-06-25,00:00:00,B,M,32,multi,N,N,N,3100 BLOCK lee st,0,2702724.97931063,252739.1063223,24,0,1,1,39.99721426,-75.12899082
0101000020E6100000FB029BEF77C752C0C7F0D8CF62FF4340,0101000020110F00000B2A6811F8E55FC144A9E34D378F5241,381144,2020,202024040175.0,411,2020-05-31,09:10:00,W,M,59,Shoulder,N,N,N,3000 BLOCK POTTER ST,0,2706190.15545113,252109.23061356,24,0,1,0,39.995203,-75.11669531
0101000020E6100000E2EC941687C752C0FA3A573168FF4340,0101000020110F00003F043DCE11E65FC1B0AEFC443D8F5241,381145,2020,202024040265.0,411,2020-05-31,17:07:00,B,M,12,Arm,N,N,N,700 BLOCK E CLEARFIELD ST,0,2705929.37152389,252161.29940707,24,0,1,0,39.99536721,-75.11762013
0101000020E6100000E2EC941687C752C0FA3A573168FF4340,0101000020110F00003F043DCE11E65FC1B0AEFC443D8F5241,381146,2020,202024040308.0,411,2020-05-31,17:07:00,B,F,21,Head,N,N,N,700 BLOCK E CLEARFIELD ST,0,2705929.37152389,252161.29940707,24,0,1,0,39.99536721,-75.11762013
0101000020E6100000E2EC941687C752C0FA3A573168FF4340,0101000020110F00003F043DCE11E65FC1B0AEFC443D8F5241,381147,2020,202024040309.0,411,2020-05-31,17:07:00,W,M,26,Leg,N,N,N,700 BLOCK E CLEARFIELD ST,1,2705929.37152389,252161.29940707,24,0,1,0,39.99536721,-75.11762013
0101000020E6100000B2FE64C67AC752C0C643296BE5FF4340,0101000020110F00001E5FEEE3FCE55FC1CE6E8619C88F5241,381148,2020,202024040642.0,411,2020-06-20,02:45:00,W,M,37,Leg,N,N,N,700 BLOCK E CORNWALL ST,0,2706098.34198648,253559.09483981,24,0,1,0,39.9991888,-75.11686859
0101000020E6100000124272F805C752C04B830D1584FE4340,0101000020110F0000CE90767C36E55FC1548EB765408E5241,381149,2020,202024040721.0,411,2020-06-01,13:21:00,W,M,30,Multiple,N,N,N,3100 BLOCK TULIP ST,1,2708212.20619705,249692.42704822,24,0,1,0,39.98840583,-75.10973941
0101000020E6100000A3ACDF4CCCC652C0A6B1625D81FF4340,0101000020110F000080A90C87D4E45FC11EBDF12C598F5241,381150,2020,202024040734.0,411,2020-06-01,18:14:00,W,M,33,Multiple,N,N,N,2000 BLOCK E ONTARIO ST,0,2709113.79199231,252536.41545473,24,0,1,0,39.9961354,-75.1062195
0101000020E61000009277718F23C752C0E2966E96BBFF4340,0101000020110F0000998F5BBF68E55FC1906B31B9998F5241,381151,2020,202024043255.0,0411,2020-06-11,23:48:00,B,M,29,Leg,N,N,N,3300 BLOCK MALTA ST,0,2707602.92493531,253138.77087732,24,0,1,0,39.99791222,-75.11154543
0101000020E6100000573BCC8F26C852C0279C408561FF4340,0101000020110F000072D9F9AF20E75FC149DE63DF358F5241,381152,2020,202024040876.0,411,2020-06-02,22:20:00,B,M,54,Leg,N,N,N,3000 BLOCK ELLA ST,0,2703205.65649889,252006.02642365,24,0,1,0,39.99516359,-75.12735362
0101000020E61000007768799A63C652C0CDA5E1299E014440,0101000020110F00009A137AB022E45FC1DCD9D7C9B0915241,381153,2020,202024043285.0,111,2020-06-12,02:27:00,B,M,29,Multiple,N,N,N,4300 BLOCK M STREET,0,2710722.97348522,258599.43777748,24,0,1,1,40.01263927,-75.09982931
0101000020E61000005AF0A2AF20C652C02E9FF6A548014440,0101000020110F0000266A0606B1E35FC1B7A39EF651915241,381154,2020,202024041125.0,111,2020-06-02,22:31:00,B,M,29,Multiple,N,N,N,1500 BLOCK E HUNTING PARK AVE,0,2711895.07678406,257683.54492423,24,0,1,1,40.01002955,-75.095745
0101000020E610000071BEE0ECB9C752C016E43EA4A5FE4340,0101000020110F0000867A542868E65FC1685C1499658E5241,381155,2020,202024041616.0,411,2020-06-04,20:21:00,B,M,43,Chest,N,N,N,1900 BLOCK E SOMERSET ST,0,2705124.78619081,249973.53376947,24,0,1,0,39.98942998,-75.12072298
0101000020E6100000ECA0960F56C852C08E9D64692FFF4340,0101000020110F0000959C9A5E71E75FC14D7C8752FE8E5241,381156,2020,202024041662.0,411,2020-06-04,23:40:00,B,M,30,Buttocks,N,N,N,2800 BLOCK N FRONT ST,0,2702410.26143613,251425.10632564,24,0,1,0,39.99363439,-75.13025274
0101000020E610000008A516E7BBC752C0F045832DD9FE4340,0101000020110F000027F72D846BE65FC1920222BA9E8E5241,381157,2020,202024043753.0,411,2020-06-13,23:16:00,W,F,33,Chest,N,N,N,1800 BLOCK HART LN,1,2705073.92736864,250545.20158939,24,0,1,0,39.99100274,-75.12084367
0101000020E6100000D1189406CAC752C0AA81623BCAFE4340,0101000020110F00004306748183E65FC1D252BE288E8E5241,381158,2020,202024044395.0,411,2020-06-16,21:30:00,W,M,40,Multiple,N,N,N,1800 BLOCK E SOMERSET ST,1,2704837.44916706,250371.93290706,24,0,1,0,39.99054663,-75.12170567
0101000020E61000007247284B67C952C05CCF6B474CFE4340,0101000020110F000004AA967B41E95FC16E565E8A028E5241,381566,2020,202026007549.0,0111,2020-02-21,19:25:00,B,M,0,abdomen,N,N,N,800 BLOCK W Dauphin St,0,2697814.10691455,248763.01355273,26,0,1,1,39.98670285,-75.14692954
0101000020E6100000C8908C6A8BC752C08E0DF68930004440,0101000020110F0000DF7C3B2819E65FC143BF7C621B905241,381567,2020,202025075838.0,300,2020-11-23,21:35:00,B,M,24,Leg,N,N,N,3400 BLOCK CRYSTAL ST,0,2705789.0191143,254385.35663873,25,0,1,0,40.00148129,-75.11788429
0101000020E6100000633ABE07B9C952C0F9361677B0004440,0101000020110F0000745F1A52CCE95FC133C1B438A9905241,381568,2020,202025076219.0,111,2020-11-25,18:35:00,B,M,20,Abdomen,N,N,N,3400 BLOCK N BROAD ST,0,2696216.58025397,255524.59583005,25,0,1,1,40.00538529,-75.15191835
,,381569,2020,202025076367.0,0411,2020-11-26,21:44:00,B,F,32,Leg,N,N,N,3900 BLOCK DARIEN ST,0,,,25,0,1,0,,
0101000020E6100000E3DEFC8609C852C011214B7202024440,0101000020110F000095A8995EEFE65FC1095650FE1F925241,381570,2020,202025076416.0,411,2020-11-27,05:51:00,B,M,18,Multiple,N,N,N,4300 BLOCK N FRONT ST,0,2703479.66776189,259498.40776432,25,0,1,0,40.01569966,-75.1255815
0101000020E6100000AA285E65EDC852C00EDA8A811E014440,0101000020110F00007D316A6D72E85FC131BF093C23915241,381571,2020,202025079748.0,411,2020-12-13,02:52:00,W,M,21,Multiple,N,N,N,3700 BLOCK N MARSHALL ST,1,2699660.70525546,256850.0488878,25,0,1,0,40.00874347,-75.1394895
0101000020E61000001DE6EC1959C852C059A9DA4D74024440,0101000020110F0000570AB08876E75FC1FB2EF8419E925241,381572,2020,202025080547.0,111,2020-12-16,21:12:00,W,M,32,Multiple,N,N,N,200 BLOCK W WINGOHOCKING ST,0,2702082.35461164,260723.22683698,25,0,1,1,40.01917432,-75.13043831
0101000020E61000001DE6EC1959C852C059A9DA4D74024440,0101000020110F0000570AB08876E75FC1FB2EF8419E925241,381573,2020,202025080547.0,3006,2020-12-16,21:12:00,W,F,26,Multiple,N,N,N,200 BLOCK W WINGOHOCKING ST,0,2702082.35461164,260723.22683698,25,0,1,0,40.01917432,-75.13043831
0101000020E61000007A7CCE1F0BC952C0140623FEFAFF4340,0101000020110F000012CB82ECA4E85FC1F4C8B504E08F5241,381574,2020,202025083248.0,411,2020-12-31,14:38:00,W,M,17,Multiple,N,N,N,600 BLOCK W ALLEGHENY AVE,0,2699248.36749747,253595.68564589,25,0,1,0,39.99984719,-75.14130397
0101000020E61000009284D08373C852C08195A6B5A7FF4340,0101000020110F0000D5D16F66A3E75FC15ED58BAF838F5241,381575,2020,202025080558.0,411,2020-12-16,22:30:00,W,M,23,Leg,N,N,N,100 BLOCK W CLEARFIELD ST,0,2701867.14474022,252746.93931189,25,0,1,0,39.99730559,-75.13205047
0101000020E6100000CF78CF3FC9C952C09DBA558459FF4340,0101000020110F000092A7CEDEE7E95FC1CB95F4FF2C8F5241,381576,2020,202025076843.0,111,2020-11-29,07:39:00,B,M,35,Multiple,N,N,N,1300 BLOCK W SELTZER ST,0,2696051.48970489,251705.52505614,25,0,1,1,39.99491934,-75.15290828
0101000020E61000007247284B67C952C05CCF6B474CFE4340,0101000020110F000004AA967B41E95FC16E565E8A028E5241,381577,2020,202026007550.0,0111,2020-02-21,19:25:00,B,F,39,chest,N,N,N,800 BLOCK W Dauphin St,0,2697814.10691455,248763.01355273,26,0,1,1,39.98670285,-75.14692954
0101000020E61000007247284B67C952C05CCF6B474CFE4340,0101000020110F000004AA967B41E95FC16E565E8A028E5241,381578,2020,202026007550.0,411,2020-02-21,19:25:00,B,M,40,Multiple,N,N,N,800 BLOCK W dauphin St,0,2697814.10691455,248763.01355273,26,0,1,0,39.98670285,-75.14692954
0101000020E6100000752E5ABA61C952C0C6F4085EC2FC4340,0101000020110F000047EB690738E95FC1AE7EDAF04D8C5241,381579,2020,202026013722.0,111,2020-04-08,15:37:00,B,M,38,Multiple,N,N,N,1500 BLOCK N MARSHALL ST,0,2698038.3318598,244388.60104173,26,0,1,1,39.97468162,-75.14658984
,,381580,2020,202025081887.0,0111,2020-12-24,15:28:00,B,M,24,Multiple,N,N,N,3500 BLOCK RANDOLPH ST,0,,,25,0,1,1,,
0101000020E610000073293263DFC852C08169A4E78EFF4340,0101000020110F0000CEE7F0A15AE85FC19ABBB72F688F5241,381581,2020,202025077640.0,111,2020-12-03,16:12:00,B,M,32,Multiple,N,N,N,400 BLOCK W INDIANA AVE,0,2700031.45024888,252416.69620597,25,0,1,1,39.99654861,-75.13863449
0101000020E6100000D1E3DE991CC952C038077C3C7C004440,0101000020110F0000E0B1289CC2E85FC1BDE9F34F6F905241,381582,2020,202025077777.0,111,2020-12-04,06:34:00,B,F,32,Head,N,N,N,700 BLOCK W RUSSELL ST,0,2698907.22874406,255023.03646573,25,0,1,1,40.00379139,-75.14237067
0101000020E6100000B58FB2D13BC952C0530B5F3EDDFF4340,0101000020110F000065C014A3F7E85FC1DA125109BF8F5241,381583,2020,202025077856.0,111,2020-12-04,15:59:00,B,M,48,Head,N,N,N,3100 BLOCK N DARIEN ST,0,2698425.81894572,253240.52789165,25,0,1,1,39.99893932,-75.14427607
0101000020E6100000B58FB2D13BC952C0530B5F3EDDFF4340,0101000020110F000065C014A3F7E85FC1DA125109BF8F5241,381584,2020,202025077856.0,3006,2020-12-04,10:59:00,B,M,27,Groin,N,N,N,3100 BLOCK N DARIEN ST,0,2698425.81894572,253240.52789165,25,0,1,0,39.99893932,-75.14427607
0101000020E6100000ACD867E797C752C0E7E01D09C9FF4340,0101000020110F0000E7396A5E2EE65FC13FE8EEA1A88F5241,381585,2020,202025079356.0,411,2020-12-11,14:34:00,W,F,21,Foot,N,N,N,600 BLOCK E WILLARD ST,1,2705609.86067997,253228.85534281,25,0,1,0,39.99832262,-75.11864648
0101000020E6100000AA285E65EDC852C00EDA8A811E014440,0101000020110F00007D316A6D72E85FC131BF093C23915241,381586,2020,202025079747.0,411,2020-12-12,21:52:00,W,M,21,LEG,N,N,N,3700 BLOCK N MARSHALL ST,1,2699660.70525546,256850.0488878,25,0,1,0,40.00874347,-75.1394895
0101000020E6100000B47A24B166C952C06BE3BAEF39FC4340,0101000020110F00002294FA7540E95FC1A6D32FBEB68B5241,381587,2020,202026015647.0,411,2020-04-24,21:04:00,B,M,18,Arm,N,N,N,600 BLOCK W GIRARD AVE,0,2697998.15346247,242870.05256964,26,0,1,0,39.97051808,-75.14689282
0101000020E6100000DF805C0397C952C0378FA25295FC4340,0101000020110F0000DC520A8A92E95FC16AEA0D051C8C5241,381588,2020,202026015678.0,411,2020-04-25,02:15:00,B,M,20,Multiple,N,N,N,800 BLOCK W Master St,0,2697141.97276014,243861.20773956,26,0,1,0,39.97330697,-75.14984211
0101000020E6100000EABA85E86FC852C05B0594FA70FE4340,0101000020110F000001D721469DE75FC1DEE4AC382B8E5241,381589,2020,202026017355.0,411,2020-05-06,13:12:00,B,M,28,Multiple,N,N,N,100 BLOCK W CUMBERLAND ST,0,2702031.1880473,249295.88551848,26,0,1,0,39.98782284,-75.13183034
0101000020E61000008E173D7DE5C852C080F6E12812FC4340,0101000020110F0000494D3AFF64E85FC1C1229CA98A8B5241,381590,2020,202026017372.0,111,2020-05-06,12:34:00,B,M,24,Head,N,N,N,100 BLOCK W GIRARD AVE,0,2700220.54173422,242493.28626281,26,0,1,1,39.96930419,-75.13900691
0101000020E61000008E173D7DE5C852C080F6E12812FC4340,0101000020110F0000494D3AFF64E85FC1C1229CA98A8B5241,381591,2020,202026017372.0,411,2020-05-06,16:34:00,B,M,18,Leg,N,N,N,100 BLOCK W GIRARD AVE,0,2700220.54173422,242493.28626281,26,0,1,0,39.96930419,-75.13900691
0101000020E6100000E1D7A3CB36C952C0192E9BCE08FF4340,0101000020110F0000333F951AEFE85FC1A6DDC486D38E5241,381592,2020,202026019886.0,0411,2020-05-24,22:25:00,B,M,27,Leg,N,N,N,700 BLOCK W LEHIGH AVE,0,2698581.36883147,250882.42991756,26,0,1,0,39.99245627,-75.14396945
0101000020E61000001D8B12991ECA52C05EC1B2A925F64340,0101000020110F00006737FAD778EA5FC11AEA19ACFA845241,382002,2021,202103017154.0,411,2021-04-15,18:43:00,B,M,17,Leg,N,N,N,2000 BLOCK S 7TH ST,0,2695361.12986514,225483.87835257,3,0,1,0,39.92302438,-75.15811755
,,382003,2021,202102023465.0,411,2021-06-05,01:41:00,B,F,36,Stomach,N,N,N,1000 BLOCK STEVENS TERR,0,,,2,0,1,0,,
,,382054,2021,202107011833.0,411,2021-05-20,12:19:00,W,M,36,Back,N,N,N,200 BLOCK ERICA ST APT A,0,,,7,1,0,0,,
0101000020E610000028D08A1C60C652C0BEC6AA1899054440,0101000020110F0000451B0BC21CE45FC1FB92AAED1A965241,382004,2021,202102025886.0,411,2021-06-18,23:43:00,B,M,33,Leg,N,N,N,5900 BLOCK PALMETTO ST,0,2710442.73946564,269923.63855423,2,0,1,0,40.04373463,-75.09961618
0101000020E61000008EB685425FC552C011DF2EA0BC074440,0101000020110F0000F54B397868E25FC1C7F8AF6D7A985241,382005,2021,202102026047.0,411,2021-06-20,00:56:00,B,M,29,Multiple,N,N,N,7200 BLOCK OXFORD AVE,0,2714646.25861764,276139.8728409,2,0,1,0,40.0604439,-75.0839392
0101000020E61000009A91A4181ECA52C06AC5B3DB19FB4340,0101000020110F000002ABD3FD77EA5FC1BDF38B83778A5241,382006,2021,202106001774.0,411,2021-01-14,22:13:00,B,M,20,Leg,N,N,N,1200 BLOCK SPRING GARDEN ST,0,2694955.98599039,239576.59393348,6,0,1,0,39.96172663,-75.15808693
0101000020E6100000EC62A25AE7C852C0DDD0D6B950FA4340,0101000020110F00006EE1212A68E85FC182C325A898895241,382007,2021,202106007115.0,411,2021-02-21,16:44:00,B,M,35,Hip,N,N,N,300 BLOCK N CHRISTOPHER COLUMBUS BLVD,0,2700336.34760498,237498.16928457,6,0,1,0,39.95558856,-75.13912073
0101000020E6100000C30E21B6CDC952C016B823396CFA4340,0101000020110F0000F3862673EFE95FC1E7F6791FB7895241,382008,2021,202106008012.0,411,2021-02-28,00:15:00,B,M,39,Foot,N,N,N,800 BLOCK VINE ST,0,2696387.47066022,237687.5225804,6,0,1,0,39.95642771,-75.15318063
0101000020E610000052A6A86531C452C06E424A81BF044440,0101000020110F0000D0E1B1B967E05FC15717B38B29955241,382009,2021,202102027230.0,411,2021-06-27,02:30:00,W,M,54,Multiple,N,N,N,6600 BLOCK LEONARD ST,0,2720059.56078313,267794.1277214,2,0,1,0,40.03709427,-75.06551496
0101000020E6100000233ADB0ED3C552C0322F138764044440,0101000020110F000016B61B2A2DE35FC1743CB9A0C4945241,382010,2021,202102027751.0,411,2021-06-30,20:12:00,B,M,48,Leg,N,N,N,800 BLOCK CARVER ST,0,2712955.32892864,266567.26928273,2,0,1,0,40.03431786,-75.09100696
0101000020E610000059A01F3E17CA52C0866FA3F9CAF54340,0101000020110F0000406799596CEA5FC1239B553E96845241,382011,2021,202103016139.0,411,2021-04-09,19:03:00,B,M,36,Multiple,N,N,N,600 BLOCK WOLF ST,0,2695516.58001356,224479.83508506,3,0,1,0,39.92025681,-75.15766862
0101000020E6100000C076727EB1C952C09A99788B30F74340,0101000020110F000047ECFF84BFE95FC1B42D8D3E22865241,382012,2021,202103016693.0,411,2021-04-13,00:11:00,B,M,52,Multiple,N,N,N,1300 BLOCK S 4TH ST,0,2697140.78772314,228504.40282331,3,0,1,0,39.93116897,-75.15145837
0101000020E6100000E6411760A1C952C06F055E7784F54340,0101000020110F0000E3E4F723A4E95FC1167CF22948845241,382013,2021,202103000007.0,111,2021-01-01,00:30:00,W,M,37,Leg,N,N,N,100 BLOCK RITNER ST,0,2697556.63236389,223755.63279331,3,0,1,1,39.91810505,-75.15047457
0101000020E6100000538BD2EF4CC952C0A0D5B07CE9F54340,0101000020110F00008AAC8FB614E95FC163884708B8845241,382014,2021,202103000647.0,300,2021-01-04,22:15:00,B,F,20,Foot,N,N,N,2100 BLOCK WECCACOE AVE,0,2698968.49666613,224920.78203781,3,0,1,0,39.92118796,-75.14532085
0101000020E6100000AE7E11D92CCA52C04F68E5A07CF74340,0101000020110F0000DA2D770C91EA5FC16D3E798376865241,382015,2021,202103001239.0,411,2021-01-09,05:11:00,W,M,22,Foot,N,N,N,1200 BLOCK E PASSYUNK AVE,1,2695005.44291247,229287.83170265,3,0,1,0,39.93349086,-75.1589873
0101000020E61000005072874D24CA52C031F5CA27F1F54340,0101000020110F000051C2B58882EA5FC11EC83B86C0845241,382016,2021,202103001794.0,0111,2021-01-13,01:13:00,B,M,48,Multiple,N,N,N,2200 BLOCK S 7TH ST,0,2695280.63822822,224897.54192682,3,0,1,1,39.92142198,-75.15846575
0101000020E61000001D8B12991ECA52C05EC1B2A925F64340,0101000020110F00006737FAD778EA5FC11AEA19ACFA845241,382017,2021,202103017153.0,411,2021-04-15,18:43:00,B,M,19,Foot,N,N,N,2000 BLOCK S 7TH ST,0,2695361.12986514,225483.87835257,3,0,1,0,39.92302438,-75.15811755
0101000020E61000005072874D24CA52C031F5CA27F1F54340,0101000020110F000051C2B58882EA5FC11EC83B86C0845241,382018,2021,202103001794.0,3016,2021-01-13,01:13:00,B,F,43,Foot,N,N,N,2200 BLOCK S 7TH ST,0,2695280.63822822,224897.54192682,3,0,1,0,39.92142198,-75.15846575
0101000020E6100000B9EFA4C7E7CA52C00343149BA8F44340,0101000020110F000008404792CEEB5FC1F7DB43B654835241,382019,2021,202103002832.0,111,2021-01-18,21:31:00,B,M,25,Multiple,N,N,N,1300 BLOCK PACKER AVE,0,2692042.29595163,221148.65047447,3,0,1,1,39.91139544,-75.17039672
0101000020E6100000F0DE0F4730C252C01B796A3FE30C4440,0101000020110F00009157E62300DD5FC13DB22917329E5241,382020,2021,202107015536.0,411,2021-07-05,21:15:00,B,M,22,Leg,N,N,N,1100 BLOCK BARTLETT ST,0,2728112.54467714,291216.34629682,7,0,1,0,40.10068505,-75.03419663
0101000020E610000007F07101C3C952C0C6719EB9A0F64340,0101000020110F0000A9A4D243DDE95FC1106E9DF582855241,382021,2021,202103008219.0,411,2021-02-22,08:30:00,B,M,32,Abdomen,N,N,N,1700 BLOCK S 4TH ST,0,2696888.19045931,226897.43294014,3,1,0,0,39.92677994,-75.1525272
0101000020E610000062E885F9BAC952C0E976FE06D0F74340,0101000020110F000071E7A19FCFE95FC12EF561E3D2865241,382022,2021,202103011852.0,411,2021-03-16,00:50:00,B,M,20,Neck,N,N,N,900 BLOCK S 5TH ST,0,2696926.42627522,230271.82940656,3,0,1,0,39.93603599,-75.15203703
